Content ID,Contents.Category,Year,Quarter,Month,Day,Index,Reactions_Type.ReactionTypeType,Sum of Reactions_Type.Score,ReactionType
0289b7bc-bc95-4f1d-83fe-9ca662194158,Tennis,2021,Qtr 2,April,9,8878,want,70,want
0289b7bc-bc95-4f1d-83fe-9ca662194158,Tennis,2021,Qtr 2,April,26,8879,indifferent,20,indifferent
0289b7bc-bc95-4f1d-83fe-9ca662194158,Tennis,2021,Qtr 2,May,21,8860,intrigued,45,intrigued
0289b7bc-bc95-4f1d-83fe-9ca662194158,Tennis,2021,Qtr 2,June,4,8871,intrigued,45,intrigued
0289b7bc-bc95-4f1d-83fe-9ca662194158,Tennis,2021,Qtr 2,June,17,8864,peeking,35,peeking
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 2,June,24,9979,love,65,love
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,July,4,10017,super love,75,super love
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,July,10,10009,hate,5,hate
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,July,30,9998,interested,30,interested
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,August,1,9981,super love,75,super love
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,August,1,10020,disgust,0,disgust
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,August,2,9982,super love,75,super love
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,August,26,10019,interested,30,interested
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,August,27,9994,adore,72,adore
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,September,4,10014,indifferent,20,indifferent
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,September,15,9991,like,50,like
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,September,16,10008,adore,72,adore
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,September,17,10004,peeking,35,peeking
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,September,21,10005,dislike,10,dislike
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 3,September,27,9977,heart,60,heart
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 4,October,9,9987,dislike,10,dislike
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 4,October,10,9986,adore,72,adore
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 4,October,26,10010,adore,72,adore
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 4,November,1,9974,love,65,love
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 4,November,6,9999,want,70,want
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 4,November,17,10007,love,65,love
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 4,December,1,10003,disgust,0,disgust
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 4,December,5,9978,super love,75,super love
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 4,December,9,9990,like,50,like
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 4,December,19,10015,hate,5,hate
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 4,December,24,9976,indifferent,20,indifferent
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2020,Qtr 4,December,24,10001,indifferent,20,indifferent
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,January,1,10011,love,65,love
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,January,13,10013,scared,15,scared
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,January,23,9988,adore,72,adore
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,January,27,9984,indifferent,20,indifferent
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,January,31,9980,heart,60,heart
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,February,3,9992,dislike,10,dislike
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,February,6,9975,peeking,35,peeking
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,February,10,9983,adore,72,adore
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,February,11,9989,heart,60,heart
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,February,17,10002,love,65,love
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,March,12,9995,dislike,10,dislike
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,March,15,10018,dislike,10,dislike
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 1,March,29,10012,heart,60,heart
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 2,April,6,9996,love,65,love
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 2,April,28,9985,like,50,like
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 2,May,4,10016,peeking,35,peeking
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 2,May,12,9993,love,65,love
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 2,May,23,9973,peeking,35,peeking
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 2,May,30,10000,intrigued,45,intrigued
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 2,May,31,9997,dislike,10,dislike
02ba5af1-784a-44cc-ae3a-14833c4a2237,Healthy Eating,2021,Qtr 2,June,7,10006,adore,72,adore
02c9f76b-f9cc-48c5-aedf-73f37c637a71,Veganism,2020,Qtr 2,June,20,24811,intrigued,45,intrigued
02c9f76b-f9cc-48c5-aedf-73f37c637a71,Veganism,2020,Qtr 3,September,7,24809,disgust,0,disgust
02c9f76b-f9cc-48c5-aedf-73f37c637a71,Veganism,2020,Qtr 3,September,12,24804,super love,75,super love
02c9f76b-f9cc-48c5-aedf-73f37c637a71,Veganism,2020,Qtr 4,October,28,24801,like,50,like
02c9f76b-f9cc-48c5-aedf-73f37c637a71,Veganism,2020,Qtr 4,November,17,24808,love,65,love
02c9f76b-f9cc-48c5-aedf-73f37c637a71,Veganism,2020,Qtr 4,December,13,24810,peeking,35,peeking
02c9f76b-f9cc-48c5-aedf-73f37c637a71,Veganism,2021,Qtr 1,January,21,24805,want,70,want
02c9f76b-f9cc-48c5-aedf-73f37c637a71,Veganism,2021,Qtr 2,April,17,24802,cherish,70,cherish
02c9f76b-f9cc-48c5-aedf-73f37c637a71,Veganism,2021,Qtr 2,April,22,24807,like,50,like
02c9f76b-f9cc-48c5-aedf-73f37c637a71,Veganism,2021,Qtr 2,May,15,24806,hate,5,hate
02c9f76b-f9cc-48c5-aedf-73f37c637a71,Veganism,2021,Qtr 2,May,17,24803,super love,75,super love
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 2,June,23,877,disgust,0,disgust
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 2,June,24,901,interested,30,interested
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 3,July,2,902,indifferent,20,indifferent
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 3,July,24,896,indifferent,20,indifferent
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 3,September,2,887,super love,75,super love
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 3,September,23,885,intrigued,45,intrigued
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 4,October,4,899,adore,72,adore
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 4,October,10,893,dislike,10,dislike
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 4,October,16,890,super love,75,super love
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 4,October,22,878,dislike,10,dislike
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 4,November,3,886,interested,30,interested
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 4,December,11,888,dislike,10,dislike
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 4,December,15,892,worried,12,worried
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 4,December,26,883,hate,5,hate
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2020,Qtr 4,December,28,880,worried,12,worried
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 1,January,1,904,like,50,like
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 1,January,14,889,heart,60,heart
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 1,January,15,900,intrigued,45,intrigued
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 1,January,17,876,disgust,0,disgust
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 1,January,23,884,worried,12,worried
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 1,February,3,891,dislike,10,dislike
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 1,February,5,897,hate,5,hate
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 1,February,9,898,interested,30,interested
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 1,February,16,903,hate,5,hate
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 1,March,10,879,adore,72,adore
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 1,March,23,894,heart,60,heart
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 2,April,16,905,heart,60,heart
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 2,May,4,882,adore,72,adore
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 2,May,19,881,hate,5,hate
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,Cooking,2021,Qtr 2,May,30,895,heart,60,heart
02fca291-d239-4303-8725-1c114be2f32a,Dogs,2020,Qtr 3,September,9,15942,disgust,0,disgust
02fca291-d239-4303-8725-1c114be2f32a,Dogs,2020,Qtr 4,November,26,15939,dislike,10,dislike
02fca291-d239-4303-8725-1c114be2f32a,Dogs,2020,Qtr 4,December,7,15940,worried,12,worried
02fca291-d239-4303-8725-1c114be2f32a,Dogs,2020,Qtr 4,December,12,15938,hate,5,hate
02fca291-d239-4303-8725-1c114be2f32a,Dogs,2020,Qtr 4,December,18,15943,disgust,0,disgust
02fca291-d239-4303-8725-1c114be2f32a,Dogs,2020,Qtr 4,December,27,15941,hate,5,hate
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2020,Qtr 3,August,24,24549,interested,30,interested
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2020,Qtr 3,September,13,24543,indifferent,20,indifferent
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2020,Qtr 4,October,24,24559,like,50,like
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2020,Qtr 4,November,7,24555,disgust,0,disgust
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2020,Qtr 4,November,24,24544,disgust,0,disgust
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2020,Qtr 4,November,29,24556,cherish,70,cherish
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2020,Qtr 4,December,6,24552,adore,72,adore
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2020,Qtr 4,December,11,24545,want,70,want
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 1,January,25,24546,like,50,like
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 1,January,25,24557,like,50,like
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 1,January,28,24563,dislike,10,dislike
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 1,February,4,24561,love,65,love
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 1,March,4,24553,indifferent,20,indifferent
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 1,March,6,24558,like,50,like
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 1,March,22,24550,love,65,love
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 2,April,5,24547,indifferent,20,indifferent
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 2,April,14,24560,worried,12,worried
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 2,April,19,24554,peeking,35,peeking
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 2,May,1,24564,love,65,love
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 2,May,15,24548,cherish,70,cherish
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 2,May,17,24566,super love,75,super love
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 2,May,18,24567,want,70,want
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 2,May,25,24562,like,50,like
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 2,May,31,24551,adore,72,adore
03344240-df23-421d-b0e3-4fac72fe6cd8,Fitness,2021,Qtr 2,June,2,24565,adore,72,adore
037189e3-18c0-4f6c-a8cc-d6b86d679891,Food,2020,Qtr 4,October,12,5727,like,50,like
037189e3-18c0-4f6c-a8cc-d6b86d679891,Food,2021,Qtr 1,January,21,5728,peeking,35,peeking
037189e3-18c0-4f6c-a8cc-d6b86d679891,Food,2021,Qtr 1,February,4,5729,worried,12,worried
037189e3-18c0-4f6c-a8cc-d6b86d679891,Food,2021,Qtr 1,March,21,5730,want,70,want
03750ad9-8d8e-4f8c-aec6-8766c9a0184f,Tennis,2020,Qtr 3,July,7,19281,worried,12,worried
03750ad9-8d8e-4f8c-aec6-8766c9a0184f,Tennis,2020,Qtr 3,August,6,19283,worried,12,worried
03750ad9-8d8e-4f8c-aec6-8766c9a0184f,Tennis,2020,Qtr 4,November,18,19279,love,65,love
03750ad9-8d8e-4f8c-aec6-8766c9a0184f,Tennis,2021,Qtr 1,January,8,19280,peeking,35,peeking
03750ad9-8d8e-4f8c-aec6-8766c9a0184f,Tennis,2021,Qtr 1,January,12,19278,heart,60,heart
03750ad9-8d8e-4f8c-aec6-8766c9a0184f,Tennis,2021,Qtr 1,February,24,19282,super love,75,super love
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 2,June,28,8965,like,50,like
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,July,4,8958,like,50,like
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,July,4,8961,super love,75,super love
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,July,5,8939,adore,72,adore
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,July,15,8937,intrigued,45,intrigued
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,August,5,8945,dislike,10,dislike
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,August,6,8935,heart,60,heart
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,August,13,8959,peeking,35,peeking
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,August,14,8938,want,70,want
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,August,18,8936,scared,15,scared
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,August,20,8962,hate,5,hate
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,August,27,8970,dislike,10,dislike
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,September,10,8971,indifferent,20,indifferent
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 3,September,28,8949,intrigued,45,intrigued
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 4,October,3,8934,cherish,70,cherish
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 4,October,14,8964,disgust,0,disgust
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 4,October,19,8956,worried,12,worried
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 4,November,6,8957,cherish,70,cherish
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 4,November,18,8943,scared,15,scared
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 4,November,23,8948,intrigued,45,intrigued
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 4,December,17,8944,worried,12,worried
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2020,Qtr 4,December,24,8954,intrigued,45,intrigued
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 1,January,11,8953,super love,75,super love
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 1,January,20,8955,intrigued,45,intrigued
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 1,January,28,8952,peeking,35,peeking
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 1,January,30,8933,worried,12,worried
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 1,February,11,8951,heart,60,heart
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 1,February,12,8941,heart,60,heart
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 1,February,20,8963,love,65,love
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 1,February,27,8946,indifferent,20,indifferent
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 2,April,2,8942,intrigued,45,intrigued
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 2,April,17,8940,like,50,like
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 2,April,23,8968,want,70,want
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 2,April,27,8967,love,65,love
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 2,April,29,8960,want,70,want
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 2,May,18,8947,indifferent,20,indifferent
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 2,May,31,8950,dislike,10,dislike
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 2,June,4,8966,super love,75,super love
03e51c25-cba9-471b-b627-f15550b83fca,Veganism,2021,Qtr 2,June,16,8969,adore,72,adore
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 2,June,21,24447,scared,15,scared
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 2,June,22,24423,dislike,10,dislike
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 2,June,26,24421,cherish,70,cherish
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 3,July,2,24444,intrigued,45,intrigued
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 3,July,23,24414,want,70,want
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 3,August,3,24440,peeking,35,peeking
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 3,August,12,24429,love,65,love
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 3,August,19,24425,love,65,love
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 3,August,26,24410,hate,5,hate
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 3,September,12,24419,intrigued,45,intrigued
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 3,September,12,24424,scared,15,scared
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 3,September,26,24433,peeking,35,peeking
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 3,September,28,24431,love,65,love
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 3,September,30,24454,cherish,70,cherish
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,October,6,24432,disgust,0,disgust
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,October,7,24417,adore,72,adore
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,October,14,24437,worried,12,worried
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,October,24,24436,cherish,70,cherish
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,October,30,24445,like,50,like
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,November,10,24426,indifferent,20,indifferent
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,November,16,24439,want,70,want
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,November,18,24412,dislike,10,dislike
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,December,1,24446,hate,5,hate
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,December,3,24413,worried,12,worried
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,December,6,24443,like,50,like
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,December,14,24438,interested,30,interested
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2020,Qtr 4,December,26,24442,intrigued,45,intrigued
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 1,January,8,24450,heart,60,heart
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 1,February,7,24422,adore,72,adore
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 1,February,8,24435,interested,30,interested
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 1,February,28,24449,worried,12,worried
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 1,March,8,24430,scared,15,scared
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 1,March,14,24418,scared,15,scared
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 1,March,22,24415,super love,75,super love
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 2,April,3,24451,indifferent,20,indifferent
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 2,April,9,24416,peeking,35,peeking
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 2,April,15,24453,heart,60,heart
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 2,April,29,24448,love,65,love
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 2,May,8,24455,love,65,love
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 2,May,9,24428,adore,72,adore
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 2,May,16,24427,adore,72,adore
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 2,May,19,24420,like,50,like
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 2,May,27,24452,super love,75,super love
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 2,May,29,24411,indifferent,20,indifferent
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 2,June,10,24434,intrigued,45,intrigued
03ed0e2b-bd63-4079-8910-62c187526ca0,Healthy Eating,2021,Qtr 2,June,14,24441,interested,30,interested
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2020,Qtr 2,June,29,18873,worried,12,worried
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2020,Qtr 3,July,22,18885,interested,30,interested
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2020,Qtr 3,August,17,18878,adore,72,adore
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2020,Qtr 3,September,6,18888,like,50,like
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2020,Qtr 3,September,17,18864,super love,75,super love
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2020,Qtr 4,October,3,18861,interested,30,interested
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2020,Qtr 4,November,7,18870,indifferent,20,indifferent
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2020,Qtr 4,November,12,18887,heart,60,heart
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2020,Qtr 4,November,15,18879,heart,60,heart
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2020,Qtr 4,November,23,18877,adore,72,adore
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2020,Qtr 4,November,26,18865,want,70,want
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2021,Qtr 1,January,27,18880,want,70,want
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2021,Qtr 1,February,1,18883,worried,12,worried
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2021,Qtr 1,February,11,18869,love,65,love
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2021,Qtr 1,February,18,18860,hate,5,hate
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2021,Qtr 1,February,25,18884,love,65,love
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2021,Qtr 1,March,1,18866,like,50,like
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2021,Qtr 1,March,18,18876,like,50,like
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2021,Qtr 1,March,23,18867,indifferent,20,indifferent
0411a1da-97e1-44b6-945d-06b4682ba802,Technology,2021,Qtr 1,March,28,18874,want,70,want
